channel,id,datetime,text,Suggestivität,Absolutheitsanspruch und Umgang mit Quellen,Emotionalität,Auffälligkeit der Argumentation,Komplexitätsreduktion,Entfernung von Wirklichkeit,Gesamtschwurbeligkeit
demotermine,2189,2020-07-25T11:34:13Z,"Heute Demosamstag, 25. Juli 2020

22926 Ahrensburg 15:00 Uhr Parkplatz bei d. Schlossbrück Spaziergang
92224 Amberg 15:00 Uhr Marktplatz Kundgebung
86150 Augsburg 16:00 Uhr Plärrergelände Demonstration
86154 Augsburg 16:00 Uhr Plärrer Kundgebung
55543 Bad Kreuznach 15:00 Uhr Cineplex Spaziergang
55583 Bad Kreuznach 15:00 Uhr Kornmarkt Demonstration
83435 Bad Reichenhall 11:30 Uhr Rathausplatz Kundgebung
95445 Bayern - Bayreuth 13:00 Uhr Maximilianstraße/Neptunbrunne Kundgebung
77815 Bühl 15:00 Uhr Hauptstraße 47 Kundgebung
77815 Bühl 15:00 Uhr Hauptstraße 47 Kundgebung
10117 Berlin 14:00 Uhr Alexanderplatz/Weltzeituhr Kundgebung
44787 Bochum 15:30 Uhr HUSEMANNPLATZ Kundgebung
21614 Buxtehude 16:00 Uhr St.-Petri-Platz Demonstration
96450 Coburg 15:00 Uhr Marktplatz Kundgebung
74564 Crailsheim 15:30 Uhr Volksfestplatz Demonstration
40213 Düsseldorf 14:30 Uhr Burgplatz, Altstadt Spaziergang
01067 Dresden 15:00 Uhr Neumarkt Meditation
01219 Dresden 15:00 Uhr Großer Garten / Palaisteich Meditation
01219 Dresden 16:00 Uhr Großer Garten Kundgebung
01067 Dresden 16:00 Uhr Neumarkt Kundgebung
01219 Dresden 16:00 Uhr Großer Garten / Palaisteich Kundgebung
25335 Elmshorn 14:30 Uhr Alter Markt vor der Kirche Spaziergang
99084 Erfurt 15:30 Uhr Domplatz Kundgebung
91052 Erlangen 15:00 Uhr Rathausplatz Kundgebung
91301 Forchheim 18:00 Uhr Paradeplatz Kundgebung
60313 Frankfurt 15:00 Uhr Brunnen an der Alten Oper Spaziergang
79100 Freiburg 14:30 Uhr Platz der alten Synagoge Kundgebung
06108 Halle 14:00 Uhr Markt Kundgebung
22147 Hamburg-Berne 15:30 Uhr Marktplatz,ggü.BernerApotheke Meditation
74072 Heilbronn 14:30 Uhr Kiliansplatz - Querdenken Mahnwache
24558 Henstedt-Ulzburg 15:30 Uhr Vor dem Eingang des CCU Spaziergang
95032 Hof 14:00 Uhr Kugelbrunnen Demonstration
24568 Kaltenkirchen 10:00 Uhr Am Markt Demonstration
34117 Kassel 15:30 Uhr Königsplatz Kundgebung
87600 Kaufbeuren 15:30 Uhr Obstmarkt (Fußgängerzone) Meditation
56068 Koblenz 14:00 Uhr Jesuitenplatz Meditation
86381 Krumbach 15:15 Uhr Stadtgarten Kundgebung
04177 Leipzig 16:00 Uhr Marktplatz Kundgebung
80333 München 15:00 Uhr Theresienwiese Musik
80335 München 20:00 Uhr Karl-Stützel-Platz Kundgebung
77652 Offenburg 12:30 Uhr Marktplatz Marco & Freunde
49084 Osnabrück 15:30 Uhr Theater Meditation
49084 Osnabrück 17:00 Uhr Rathausplatz Kundgebung
33098 Paderborn 15:30 Uhr Westerntor, Herz-Jesu-Kirche Kundgebung
75175 Pforzheim 14:30 Uhr Marktplatz Meditation
75175 Pforzheim 15:30 Uhr Marktplatz Kundgebung
14471 Potsdam 15:30 Uhr Brandenburger Tor Kundgebung
64385 Reichelsheim 14:00 Uhr Ortseingang Aldi Kundgebung
93426 Roding 14:00 Uhr Am Esper Regenreim Kundgebung
66111 Saarbrücken 14:00 Uhr Europa - Galerie Reichsstrasse Kundgebung
86956 Schongau 15:00 Uhr Marienplatz Demonstration
79650 Schopfheim 16:00 Uhr Marktplatz Kundgebung
94315 Straubing 16:30 Uhr Ludwigsplatz Mahnwache
70178 Stuttgart 12:00 Uhr Marienplatz- Trommel- Aufzug Kundgebung
83278 Traunstein 14:00 Uhr Stadtpark Kundgebung
82362 Weilheim 15:00 Uhr Maibaumplatz Kundgebung
1010 Wien 18:00 Uhr Stephansplatz Kundgebung
65183 Wiesbaden 14:00 Uhr Mauritiusplatz Mahnwache
26382 Wilhelmshaven 14:30 Uhr Pacific Cafe Virchowstrasse Spaziergang
42103 Wuppertal 17:00 Uhr Wuppertal HBF/Döppersberg Mahnwache

https://demo.terminkalender.top/

Mit der Suche lässt sich in diesem Kanal jede Demo ganz einfach finden

@Demotermine - Bilder und Videos hochladen @WiderstandAktiv - Diskussion @DemotermineChat
Fahren oder Mitfahren @Fahrgemeinschaft - Übernachten? @Unterkuenfte",1.1666666666666667,1.1666666666666667,1,1,1,1,1
wir_sind_viel_mehr,75399,2020-07-25T12:59:00Z,"Hallo Blondie ❤️ lich willkommen

WIR  wollen unsere Heimat bewahren, WIR wollen das Erbe unserer Vorfahren bewahren und die Zukunft unserer Kinder.

Lass es uns allen zeigen dass wir viel mehr sind! Jeder kann seinen Beitrag dazu leisten.

Frage nicht was dein Land für dich tun kann, sondern tue etwas für dein Land!

Um Gespräche nicht zu unterbrechen und ein zuspammen mit Beiträgen zu unterbinden, ist hier ein Bot im Einsatz.

Er löscht alle kanalweiterleitungen.

Ihr dürft allerdings Beiträge direkt teilen, wenn ihr die überprüft habt.

Danke für euer Verständnis.",3,1.6666666666666667,1.3333333333333333,2,1.6666666666666667,1.3333333333333333,1.6666666666666667
querdenken30,278,2020-07-25T14:37:15Z,"Leute hier nochmal, Q scheisse is das. Baustellen hat DB überall, selbst Berlin hat X Baustellen mit Gleise. Wir haben in Berlin gestern 6 Stunden nur mit telefonieren verbracht. Wegen dieser bekloppten linksfascho scheisse. Prüft was nach BEVOR ihr teilt Leute. Da werd ich bald echt mal sauer sonst. Es ist UNSERE ENERGIE. Versteht ihr das ? Ruft die Polizei an u fragt falls mal wieder einer Panik machen sollte. Mir sind gestern sooo viele Sachen gesendet worden wo ich mir denke , alter kommt mal klar. Hört auf solche Panik zu verbreiten. Genießt den 01.08.20 in Berlin u gut is.",3,3.6666666666666665,4.666666666666667,4,2.3333333333333335,2.3333333333333335,3.3333333333333335
wodarg,10138,2020-07-26T08:03:15Z,"Gestern habe ich in einem anderen Chat etwas über die Maßnahmen an einer Schule gelesen, an der eine Lehrerin positiv getestet wurde.  Nun habe ich noch einmal hinsichtlich Kideswohlgefährdung recherchiert.  Wann es sich um dies handelt, ist sehr gut nachlesbar.  Wir tun Gutes, wenn wir unsere Pflichten dahingehend wahrnehmen.  Das  geht über eine (anonyme) Anzeige beim Jugendamt. Ich wüsste nicht, dass sich in der Gefährdungseinschätzung etwas geändert hat. Lasst uns da aktiv werden, nicht nur in diesem Fall.",2.6666666666666665,3.3333333333333335,1.3333333333333333,3.3333333333333335,3,1.6666666666666667,2.6666666666666665
fufmedia,1748,2020-07-26T09:04:24Z,"Wir können nicht so einfach in eine neue Welt übergehen, bevor nicht jeder einzelne Mensch gesehen hat, was hochgelobte Politiker und auch die Stars und Sternchen gemacht haben.

Die Menschen müssen begreifen, dass das hier kein Spiel ist, was mit den Kindern passiert ist. Das ist das mit Abstand schrecklichste und grausamste Verbrechen, vor allen anderen! Und wie wir wissen, ist die Liste der Verbrechen lang...",4.333333333333333,3.6666666666666665,2.3333333333333335,3.6666666666666665,3.3333333333333335,2.3333333333333335,3.3333333333333335
efauf,30289,2020-07-26T09:16:19Z,"Nee.....das sehe ich anders....ich hab zwei Jugendliche zu Hause und bin in ( meistens) gutem Kontakt .ich hab mit vielen gesprochen, da mich das sehr umgetrieben hat, warum von den Jugendlichen/ jungen Erwachsenen nichts kommt.....
Für die meisten war der lockdown eine Katastrophe, da sie in ihrer Lebensentwicklung, diesem schritt in die Welt zu gehen und den eigenen Platz darin zu finden, komplett gegen die wand gefahren sind. Die brauchten ihre ganze kraft um nicht auseinander zu fallen, das auszuhalten. 
Ihr gesundes Bedürfnis war auf einmal kriminell. So viele Erwachsene, die nur mit dem finger auf die Corona- Party macher zeigen.....
Ich habe so viel Verständnis...
Die13- 15 jährigen wollen halt einfach nur dazugehören...das ist so normal.....",2.3333333333333335,2,2.6666666666666665,1.6666666666666667,2.3333333333333335,1.3333333333333333,2
wodarg,10226,2020-07-26T14:01:33Z,"ttps://www.bundesregierung.de/breg-de/themen/coronavirus/covid19-krankenhaus-gesetz-1733614

... ""Bis Ende September bekommen die Krankenhäuser für jedes freigehaltene Bett eine Pauschale von 560 Euro pro Tag. Für jedes Intensivbett, das die Krankenhäuser zusätzlich schaffen, erhalten sie einen Bonus in Höhe von 50.000 Euro.""

Fakten über Covid-19, mit, wissenschaftlichen Quellen:

https://swprs.org/2018/10/01/covid-19-hinweis-ii/

https://www.wodarg.com/
Achtung: Laut Bundesregierung Verschwörungstheoretiker, allerdings hat er alle vergangenen Pseudopandemien richtig vorhergesagt, kannst du alles googeln. Drosten und RKI haben alle vergangenen Epidemien falsch vorhergesagt. Kann man alles googeln. Allerdings werden die Ergebnisse besser auf duckduckgo oder anderen Suchmaschinen als Google gefunden.

Und nebenbei, es gibt u. a. eine Bundestagsdrucksache von 2012, da ist bereits als Szenario genau diese Pandemie beschrieben, wann es anfängt, wo es anfängt, dass es drei Jahre dauert und dass es Corona heißt:

https://dipbt.bundestag.de/dip21/btd/17/120/1712051.pdf

Gewinner der Plandemie: 
Amazon
Google 
Android
Apple
Microsoft
Facebook
Es geht um mehrere Hundert Milliarden in nur 5 Wochen!

Und falls man es vergessen hat, es gibt eine Weltwirtschaftskrise seit 2008, die vertuscht wird. Wie bringt man Menschen dazu, freiwillig in die Pleite zu gehen und eine Inflation hinzunehmen, ohne auf die Barrikaden zu gehen, wenn die Banken ihr ganzes Geld verzocken?

Das große Ablenkungsmanöver von Ernst Wolff:
https://youtu.be/0F8nFYTYtiM

Es gibt natürlich noch viel viel mehr Beweise für all die Lügen, das ist nur eine Mini-Auswahl.

Ich träume davon, 
dass wir alle Verantwortung übernehmen, wir haben Zugang zu allen Informationen, ganz anders als in Deutschlands schlimmsten Zeiten. Ich hoffe, dass nicht noch schlimmere Zeiten notwendig sind, damit alle wach werden.",4.666666666666667,4,2.6666666666666665,3.6666666666666665,4.333333333333333,4,4
xavier_naidoo,4082,2020-07-27T11:14:21Z,"@xavier_naidoo ♾  ❤️ OneLove ❤️

🌎Was passiert, wenn Trump die Wahl verliert?

Metropolchronicles – 27.07.2020 – Was passiert, wenn Trump die Wahl verliert?

🇺🇸Besonders im Mainstream lesen wir derzeitig, dass Biden gewinnt und Trump verliert. Abgesehen davon, dass wir den gleichen unlogischen Blödsinn 2016 ertragen mussten, entbehrt diese Vorhersage jegliche Grundlage.

Wir erinnern uns an die Aussage 2016: Hillary sollte damals 93 % erreichen. CNN & Co waren im Siegesrausch. In der BRD überschlugen sich die Polit-Talkshows mit den orakelnden Teilnehmern. Hillary war diesseits und jenseits des Atlantiks die absolute Wunschkandidatin. Wenn man sich genau betrachtet, für was Hillary steht, muss man sich damals wie heute sehr ernsthafte Fragen stellen.

📽Link zum Weiterlesen des Artikels auf Metropolnews

☘️Metropolnews

https://t.me/metropolchronicles/58

#Metropolnews #USA #DieWahl #Biden #Trump #Hillary #Clinton #Prognose

.",3.1666666666666665,3.5,2,2.3333333333333335,2.8333333333333335,2.6666666666666665,3.1666666666666665
wir_sind_viel_mehr,75679,2020-07-27T18:44:18Z,"Ich werde nicht anfangen meine Meinung für mich zu behalten. Genau das hat zu eben dieser Scheisse geführt und du kannst nicht einerseits dieses System mit seiner amtierenden Diktatur und eingeschränkter Meinungsfreiheit kritisieren und anderen eine berechtigte kritische Äußerung verbieten, nur weil es dich Triggert. Zum einen weißt du nichts von mir und ob ich Kinder habe, weißt du daher nicht. DESWEITEREN hast du auf mein Gefühlsleben auch kein Zugriff und bist somit in die Anmaßung zum zweiten Mal getreten. Ich habe lediglich meine Meinung geäußert, aber keine Mutmaßungen getroffen so wie du.",2.6666666666666665,2.6666666666666665,3.3333333333333335,2.6666666666666665,3,2.6666666666666665,3
uncutnewsschweiz,72048,2020-07-27T20:18:49Z,4D Schach das ist doch wenn jemand ein Verbrechen begeht das offensichtlich ist und man keine Erklärung hat aber trotzdem gut dabei weg kommt oder❓ wenn man z.b. die Federal riserve entmachtet weil sie ohne Ende Geld druckt und damit die Bürger hintenrum enteignet nur um dann mehr Geld zu drucken als die Federal Reserve jemals zuvor gedruckt hat ich habe gehört dass viele nicht verstanden haben wieso Trump das gleiche Verbrechen macht wie die Federal Reserve nur noch krasser die haben dann als Antwort bekommen das ist 4D Schach das ist gegen den Deep state und die wirken daraufhin so als wäre das eine richtige Antwort gewesen und haben sich beruhigt fanden Trump weiterhin gut🤗🥳,2.6666666666666665,2.3333333333333335,2.6666666666666665,2.6666666666666665,2.6666666666666665,2,2.3333333333333335
aerztefueraufklaerung,25,2020-07-28T17:45:25Z,"Auch in anderen Ländern stehen die Ärzte auf: https://www.americasfrontlinedoctors.com/

Übersetzt mit DeepL 

Eine der Rednerinnen auf der heutigen Pressekonferenz war Dr. Stella Immanuel aus Houston, Texas. Sie gab an, dass sie in Nigeria Medizin studiert habe, wo sie Hydroxychloroquin für Malariapatienten einsetzte, und daher sehr erfahren mit diesem Medikament sei, und dass sie inzwischen über 350 COVID-Patienten in Texas mit Hydroxychloroquin behandelt habe, und keiner von ihnen sei gestorben.

Ich bin hier, weil ich persönlich über 350 Patienten mit COVID behandelt habe. Patienten, die an Diabetes leiden, Patienten mit Bluthochdruck, Patienten mit Asthma, alle Menschen.

Mein ältester Patient ist 92 Jahre alt. Das Ergebnis war dasselbe. Ich setzte sie auf Hydroxychloroquin, ich setzte sie auf Zink, ich setzte sie auf Zithromax, und sie sind alle gesund.

In den letzten Monaten habe ich mich um über 350 Patienten gekümmert, ohne einen einzigen verloren zu haben. Kein Diabetiker, kein Bluthochdruckpatient, kein Asthmatiker, kein alter Mensch.

Wir haben nicht einen Patienten verloren!

Und obendrein habe ich mich selbst, meine Mitarbeiter und viele Ärzte, die ich kenne, zur Vorbeugung auf Hydroxychloroquin gesetzt.

Keiner von uns ist krank geworden.

Ich bin hier nach Washington D.C. gekommen, um Amerika zu sagen: Niemand muss sterben!

Ich bin bestürzt! Warum bin ich verärgert? Weil ich Menschen sehe, die nicht atmen können. Ich sehe Eltern hereinkommen, ich sehe Diabetiker in meinem Büro sitzen, die wissen (denken), dass dies ein Todesurteil ist! Und sie können nicht atmen!

Und ich helfe ihnen, und ich sage ihnen, dass alles gut wird. Sie werden leben. Und wir behandeln sie, und sie werden leben.

Keiner von ihnen ist gestorben!",2.6666666666666665,3.3333333333333335,1.3333333333333333,3.6666666666666665,3,3,2.6666666666666665
efauf,32197,2020-07-28T18:00:53Z,"Sehr geehrter Abgeordneter,

Danke für Ihre Antwort auf meine E-Mail. Dazu nehme ich folgendermaßen Stellung:

Die Pflicht für Schulkinder ab Klasse 5 eine Maske außerhalb des Unterrichts auf dem Schulgelände, den Fluren, dem Schulhof und den Toiletten zu tragen, stellt eine Gefährdung  der körperlichen und psychischen Gesundheit unserer Kinder dar.

Meine Tochter ist 11 Jahre alt, trug von einer Woche den Mundschutz 20min lang. Das Kind kippte um – vermutlich aufgrund von Sauerstoffmangel. Das ist genau die Zeitspanne, die eine große Pause in der Schule umfasst.

Meiner Tochter scheint das Tragen einer Mund-Nasen-Bedeckung nicht zumutbar zu sein. Wenn sie selber keine Maske trägt, bleiben allerdings die Auswirkungen auf das Kind, die sich dadurch ergeben, dass sie in Gesichter mit Masken blickt – die psychischen Auswirkungen.

Zu den psychischen Auswirkungen von Masken insbesondere für Kinder:

-          Neurowissenschaftler und Psychiater, Dr. Raffael Bonnelli: „Maskenkinder – was die Maßnahmen mit unseren Kindern machen“

-          Hirnforscher Prof. Gerald Hüther: „Wie Masken Verhalten verändern“

-          Prof. Dr. Franz Ruppert: siehe das Kapitel zu den Masken insbesondere bei Kindern im Buch: „Gesundes Ich, Liebe, Wahrheit, echte Gemeinschaft oder Masken, Panik, Lügen, Impfwahn &Elitendiktatur“

Prof. Dr. Franz Ruppert,  der Vortrag für den Außerparlamentarischen Corona Untersuchungsausschuss (ACU) : „Die Auswirkungen der Corona-Pandemie auf die psychische Gesundheit“

Eine Verordnung zur Mundschutzpflicht an Schulen (außerhalb des Unterrichts) gefährdet die Gesundheit unserer Kinder. Eine solche Gefährdung ist durch NICHTS zu rechtfertigen.

Unsere Kinder sind eine Risikogruppe, die es zu schützen gilt!

Die „Black lives matter“ Demonstrationen – Tausende von Menschen ohne Abstand meist ohne Mundschutz - haben sich an der Infektionskurve (siehe RKI) nicht niedergeschlagen. Da stellt sich die Frage, wieso sollte es sich in der Infektionskurve niederschlagen, wenn Schulkinder auf dem Pausenhof (dort sind nie Tausende von Menschen) zusammenstehen ohne Mundschutz?

Das verstehe ich nicht.

Franz Allerberger , Leiter des Bereichs Humanmedizin der österreichischen Agentur für Ernährungssicherheit (AGES), wies in einem Bericht der „Tiroler Tageszeitung“ darauf hin, dass sich weder Einführung noch Abschaffung der Maskenpflicht (in Österreich) auf die Infektionskurve ausgewirkt hätten. Dies hätten Untersuchungen der AGES ergeben. Es habe sich darüber hinaus gezeigt, dass das Virus „nicht so ansteckend wie angenommen ist“.

Franz Allerberger: „Zwischen dem, was sich belegen läßt und dem, was die Politik tut, gibt es einen großen Unterschied.“

Naja, vielleicht verhält sich das Virus ja in Österreich anders als in Deutschland, wer weiß?

In diesem Sinne ist es vielleicht das Beste, wenn die Schulen so lange geschlossen bleiben, bis es keine Viren und Bakterien mehr gibt – vorher ist es viel zu gefährlich ;-)

Freundliche Grüße,

Zitierten Text anzeigen",2.8333333333333335,3.3333333333333335,2.5,2.8333333333333335,4,3.1666666666666665,3
freiheitdergedanken,960,2020-07-28T22:52:33Z,"Indien 🇮🇳 Vorreiter in eine neue Zeit

Indiens Nationale Gesundheitspolitik fördert traditionelle, alternative und natürliche Medikamente als grundlegende Quelle des Wohlbefindens sowie präventive Gewohnheiten
zur Stärkung der Immunität.

Seit nunmehr elf Jahren profitiere ich von den positiven Entwicklungen und meinen engen Kontakten in therapeutische Fachkreise Indiens. Die gesammelten Erfahrungen fließen in meine zwanzigjährige Forschungs-, Öffentlichkeits- und Praxistätigkeit ein. Besonders erfreulich empfinde ich hierbei, dass das von mir entwickelte ganzheitliche Therapie- und Diagnosegesamtkonzept in Indien auf großes Interesse stößt und seither ein enormes Entwicklungspotential entstanden ist.

Das Engagement Indiens gibt Hoffnung auf eine neue Ära der globalen Etablierung naturheilkundlicher Diagnose- und Therapiekonzepte, zum Wohle der gesamten Menschheit.

Artikel
https://www.rainer-taufertshoefer-medizinjournalist.de/Indien_Ministerium_Naturheilkunde_Vorreiter_neue_Zeit",2.6666666666666665,2.6666666666666665,1.3333333333333333,2.3333333333333335,2.3333333333333335,1.6666666666666667,2
